rater_id,expertise,source,question_id,pass,set,order,llm_author,story_file,obs_id,dimension,author_gpt_vs_claude,author_gemini_vs_claude,end_score,end_score_c
R_2ltHu1N5Ya2YiMF,non-expert,Human,9,0,27.0,LLM_first,Human,human_story_27.txt,1640,Originality1,0,0,2.8,-0.15575221238938086
R_2ltHu1N5Ya2YiMF,non-expert,LLM,9,1,27.0,LLM_first,claude,claude_story_27.txt,1641,Originality1,0,0,2.8,-0.15575221238938086
R_2ltHu1N5Ya2YiMF,non-expert,Human,10,1,27.0,LLM_first,Human,human_story_27.txt,1642,Originality2,0,0,2.8,-0.15575221238938086
R_2ltHu1N5Ya2YiMF,non-expert,LLM,10,1,27.0,LLM_first,claude,claude_story_27.txt,1643,Originality2,0,0,2.8,-0.15575221238938086
R_2ltHu1N5Ya2YiMF,non-expert,Human,11,0,27.0,LLM_first,Human,human_story_27.txt,1644,Originality3,0,0,2.8,-0.15575221238938086
R_2ltHu1N5Ya2YiMF,non-expert,LLM,11,0,27.0,LLM_first,claude,claude_story_27.txt,1645,Originality3,0,0,2.8,-0.15575221238938086
R_2ltHu1N5Ya2YiMF,non-expert,Human,12,0,27.0,LLM_first,Human,human_story_27.txt,1646,Elaboration1,0,0,2.8,-0.15575221238938086
R_2ltHu1N5Ya2YiMF,non-expert,LLM,12,0,27.0,LLM_first,claude,claude_story_27.txt,1647,Elaboration1,0,0,2.8,-0.15575221238938086
R_2ltHu1N5Ya2YiMF,non-expert,Human,13,0,27.0,LLM_first,Human,human_story_27.txt,1648,Elaboration2,0,0,2.8,-0.15575221238938086
R_2ltHu1N5Ya2YiMF,non-expert,LLM,13,0,27.0,LLM_first,claude,claude_story_27.txt,1649,Elaboration2,0,0,2.8,-0.15575221238938086
R_2ltHu1N5Ya2YiMF,non-expert,Human,14,0,27.0,LLM_first,Human,human_story_27.txt,1650,Elaboration3,0,0,2.8,-0.15575221238938086
R_2ltHu1N5Ya2YiMF,non-expert,LLM,14,0,27.0,LLM_first,claude,claude_story_27.txt,1651,Elaboration3,0,0,2.8,-0.15575221238938086
R_27Q1chKcSnCMqeF,expert,Human,1,1,35.0,Human_first,Human,human_story_35.txt,1652,Fluency1,0,0,2.3,-0.6557522123893809
R_27Q1chKcSnCMqeF,expert,LLM,1,1,35.0,Human_first,claude,claude_story_35.txt,1653,Fluency1,0,0,2.3,-0.6557522123893809
R_27Q1chKcSnCMqeF,expert,Human,2,1,35.0,Human_first,Human,human_story_35.txt,1654,Fluency2,0,0,2.3,-0.6557522123893809
R_27Q1chKcSnCMqeF,expert,LLM,2,1,35.0,Human_first,claude,claude_story_35.txt,1655,Fluency2,0,0,2.3,-0.6557522123893809
R_27Q1chKcSnCMqeF,expert,Human,3,0,35.0,Human_first,Human,human_story_35.txt,1656,Fluency3,0,0,2.3,-0.6557522123893809
R_27Q1chKcSnCMqeF,expert,LLM,3,1,35.0,Human_first,claude,claude_story_35.txt,1657,Fluency3,0,0,2.3,-0.6557522123893809
R_27Q1chKcSnCMqeF,expert,Human,4,0,35.0,Human_first,Human,human_story_35.txt,1658,Fluency4,0,0,2.3,-0.6557522123893809
R_27Q1chKcSnCMqeF,expert,LLM,4,1,35.0,Human_first,claude,claude_story_35.txt,1659,Fluency4,0,0,2.3,-0.6557522123893809
R_27Q1chKcSnCMqeF,expert,Human,5,0,35.0,Human_first,Human,human_story_35.txt,1660,Fluency5,0,0,2.3,-0.6557522123893809
R_27Q1chKcSnCMqeF,expert,LLM,5,1,35.0,Human_first,claude,claude_story_35.txt,1661,Fluency5,0,0,2.3,-0.6557522123893809
R_27Q1chKcSnCMqeF,expert,Human,6,0,35.0,Human_first,Human,human_story_35.txt,1662,Flexibility1,0,0,2.3,-0.6557522123893809
R_27Q1chKcSnCMqeF,expert,LLM,6,0,35.0,Human_first,claude,claude_story_35.txt,1663,Flexibility1,0,0,2.3,-0.6557522123893809
R_27Q1chKcSnCMqeF,expert,Human,7,1,35.0,Human_first,Human,human_story_35.txt,1664,Flexibility2,0,0,2.3,-0.6557522123893809
R_27Q1chKcSnCMqeF,expert,LLM,7,1,35.0,Human_first,claude,claude_story_35.txt,1665,Flexibility2,0,0,2.3,-0.6557522123893809
R_27Q1chKcSnCMqeF,expert,Human,8,0,35.0,Human_first,Human,human_story_35.txt,1666,Flexibility3,0,0,2.3,-0.6557522123893809
R_27Q1chKcSnCMqeF,expert,LLM,8,1,35.0,Human_first,claude,claude_story_35.txt,1667,Flexibility3,0,0,2.3,-0.6557522123893809
R_27Q1chKcSnCMqeF,expert,Human,9,0,35.0,Human_first,Human,human_story_35.txt,1668,Originality1,0,0,2.3,-0.6557522123893809
R_27Q1chKcSnCMqeF,expert,LLM,9,1,35.0,Human_first,claude,claude_story_35.txt,1669,Originality1,0,0,2.3,-0.6557522123893809
R_27Q1chKcSnCMqeF,expert,Human,10,0,35.0,Human_first,Human,human_story_35.txt,1670,Originality2,0,0,2.3,-0.6557522123893809
R_27Q1chKcSnCMqeF,expert,LLM,10,1,35.0,Human_first,claude,claude_story_35.txt,1671,Originality2,0,0,2.3,-0.6557522123893809
R_27Q1chKcSnCMqeF,expert,Human,11,0,35.0,Human_first,Human,human_story_35.txt,1672,Originality3,0,0,2.3,-0.6557522123893809
R_27Q1chKcSnCMqeF,expert,LLM,11,0,35.0,Human_first,claude,claude_story_35.txt,1673,Originality3,0,0,2.3,-0.6557522123893809
R_27Q1chKcSnCMqeF,expert,Human,12,1,35.0,Human_first,Human,human_story_35.txt,1674,Elaboration1,0,0,2.3,-0.6557522123893809
R_27Q1chKcSnCMqeF,expert,LLM,12,1,35.0,Human_first,claude,claude_story_35.txt,1675,Elaboration1,0,0,2.3,-0.6557522123893809
R_27Q1chKcSnCMqeF,expert,Human,13,1,35.0,Human_first,Human,human_story_35.txt,1676,Elaboration2,0,0,2.3,-0.6557522123893809
R_27Q1chKcSnCMqeF,expert,LLM,13,1,35.0,Human_first,claude,claude_story_35.txt,1677,Elaboration2,0,0,2.3,-0.6557522123893809
R_27Q1chKcSnCMqeF,expert,Human,14,0,35.0,Human_first,Human,human_story_35.txt,1678,Elaboration3,0,0,2.3,-0.6557522123893809
R_27Q1chKcSnCMqeF,expert,LLM,14,1,35.0,Human_first,claude,claude_story_35.txt,1679,Elaboration3,0,0,2.3,-0.6557522123893809
R_815sn6CLON0AMLo,expert,Human,1,1,19.0,LLM_first,Human,human_story_19.txt,1680,Fluency1,0,0,3.6,0.6442477876106194
R_815sn6CLON0AMLo,expert,LLM,1,1,19.0,LLM_first,claude,claude_story_19.txt,1681,Fluency1,0,0,3.6,0.6442477876106194
R_815sn6CLON0AMLo,expert,Human,2,1,19.0,LLM_first,Human,human_story_19.txt,1682,Fluency2,0,0,3.6,0.6442477876106194
R_815sn6CLON0AMLo,expert,LLM,2,1,19.0,LLM_first,claude,claude_story_19.txt,1683,Fluency2,0,0,3.6,0.6442477876106194
R_815sn6CLON0AMLo,expert,Human,3,0,19.0,LLM_first,Human,human_story_19.txt,1684,Fluency3,0,0,3.6,0.6442477876106194
R_815sn6CLON0AMLo,expert,LLM,3,0,19.0,LLM_first,claude,claude_story_19.txt,1685,Fluency3,0,0,3.6,0.6442477876106194
R_815sn6CLON0AMLo,expert,Human,4,0,19.0,LLM_first,Human,human_story_19.txt,1686,Fluency4,0,0,3.6,0.6442477876106194
R_815sn6CLON0AMLo,expert,LLM,4,1,19.0,LLM_first,claude,claude_story_19.txt,1687,Fluency4,0,0,3.6,0.6442477876106194
R_815sn6CLON0AMLo,expert,Human,5,1,19.0,LLM_first,Human,human_story_19.txt,1688,Fluency5,0,0,3.6,0.6442477876106194
R_815sn6CLON0AMLo,expert,LLM,5,1,19.0,LLM_first,claude,claude_story_19.txt,1689,Fluency5,0,0,3.6,0.6442477876106194
R_815sn6CLON0AMLo,expert,Human,6,1,19.0,LLM_first,Human,human_story_19.txt,1690,Flexibility1,0,0,3.6,0.6442477876106194
R_815sn6CLON0AMLo,expert,LLM,6,0,19.0,LLM_first,claude,claude_story_19.txt,1691,Flexibility1,0,0,3.6,0.6442477876106194
R_815sn6CLON0AMLo,expert,Human,7,0,19.0,LLM_first,Human,human_story_19.txt,1692,Flexibility2,0,0,3.6,0.6442477876106194
R_815sn6CLON0AMLo,expert,LLM,7,0,19.0,LLM_first,claude,claude_story_19.txt,1693,Flexibility2,0,0,3.6,0.6442477876106194
R_815sn6CLON0AMLo,expert,Human,8,0,19.0,LLM_first,Human,human_story_19.txt,1694,Flexibility3,0,0,3.6,0.6442477876106194
R_815sn6CLON0AMLo,expert,LLM,8,1,19.0,LLM_first,claude,claude_story_19.txt,1695,Flexibility3,0,0,3.6,0.6442477876106194
R_815sn6CLON0AMLo,expert,Human,9,1,19.0,LLM_first,Human,human_story_19.txt,1696,Originality1,0,0,3.6,0.6442477876106194
R_815sn6CLON0AMLo,expert,LLM,9,1,19.0,LLM_first,claude,claude_story_19.txt,1697,Originality1,0,0,3.6,0.6442477876106194
R_815sn6CLON0AMLo,expert,Human,10,1,19.0,LLM_first,Human,human_story_19.txt,1698,Originality2,0,0,3.6,0.6442477876106194
R_815sn6CLON0AMLo,expert,LLM,10,1,19.0,LLM_first,claude,claude_story_19.txt,1699,Originality2,0,0,3.6,0.6442477876106194
R_815sn6CLON0AMLo,expert,Human,11,0,19.0,LLM_first,Human,human_story_19.txt,1700,Originality3,0,0,3.6,0.6442477876106194
R_815sn6CLON0AMLo,expert,LLM,11,0,19.0,LLM_first,claude,claude_story_19.txt,1701,Originality3,0,0,3.6,0.6442477876106194
R_815sn6CLON0AMLo,expert,Human,12,1,19.0,LLM_first,Human,human_story_19.txt,1702,Elaboration1,0,0,3.6,0.6442477876106194
R_815sn6CLON0AMLo,expert,LLM,12,1,19.0,LLM_first,claude,claude_story_19.txt,1703,Elaboration1,0,0,3.6,0.6442477876106194
R_815sn6CLON0AMLo,expert,Human,13,1,19.0,LLM_first,Human,human_story_19.txt,1704,Elaboration2,0,0,3.6,0.6442477876106194
R_815sn6CLON0AMLo,expert,LLM,13,0,19.0,LLM_first,claude,claude_story_19.txt,1705,Elaboration2,0,0,3.6,0.6442477876106194
R_815sn6CLON0AMLo,expert,Human,14,1,19.0,LLM_first,Human,human_story_19.txt,1706,Elaboration3,0,0,3.6,0.6442477876106194
R_815sn6CLON0AMLo,expert,LLM,14,1,19.0,LLM_first,claude,claude_story_19.txt,1707,Elaboration3,0,0,3.6,0.6442477876106194
R_2ggwTA9tnqMqBEt,expert,Human,1,0,18.0,Human_first,Human,human_story_18.txt,1708,Fluency1,0,0,3.2,0.2442477876106195
R_2ggwTA9tnqMqBEt,expert,LLM,1,1,18.0,Human_first,gemini,gemini_story_18.txt,1709,Fluency1,0,1,3.2,0.2442477876106195
R_2ggwTA9tnqMqBEt,expert,Human,2,0,18.0,Human_first,Human,human_story_18.txt,1710,Fluency2,0,0,3.2,0.2442477876106195
R_2ggwTA9tnqMqBEt,expert,LLM,2,1,18.0,Human_first,gemini,gemini_story_18.txt,1711,Fluency2,0,1,3.2,0.2442477876106195
R_2ggwTA9tnqMqBEt,expert,Human,3,0,18.0,Human_first,Human,human_story_18.txt,1712,Fluency3,0,0,3.2,0.2442477876106195
R_2ggwTA9tnqMqBEt,expert,LLM,3,1,18.0,Human_first,gemini,gemini_story_18.txt,1713,Fluency3,0,1,3.2,0.2442477876106195
R_2ggwTA9tnqMqBEt,expert,Human,4,1,18.0,Human_first,Human,human_story_18.txt,1714,Fluency4,0,0,3.2,0.2442477876106195
R_2ggwTA9tnqMqBEt,expert,LLM,4,1,18.0,Human_first,gemini,gemini_story_18.txt,1715,Fluency4,0,1,3.2,0.2442477876106195
R_2ggwTA9tnqMqBEt,expert,Human,5,1,18.0,Human_first,Human,human_story_18.txt,1716,Fluency5,0,0,3.2,0.2442477876106195
R_2ggwTA9tnqMqBEt,expert,LLM,5,1,18.0,Human_first,gemini,gemini_story_18.txt,1717,Fluency5,0,1,3.2,0.2442477876106195
R_2ggwTA9tnqMqBEt,expert,Human,6,1,18.0,Human_first,Human,human_story_18.txt,1718,Flexibility1,0,0,3.2,0.2442477876106195
R_2ggwTA9tnqMqBEt,expert,LLM,6,0,18.0,Human_first,gemini,gemini_story_18.txt,1719,Flexibility1,0,1,3.2,0.2442477876106195
R_2ggwTA9tnqMqBEt,expert,Human,7,1,18.0,Human_first,Human,human_story_18.txt,1720,Flexibility2,0,0,3.2,0.2442477876106195
R_2ggwTA9tnqMqBEt,expert,LLM,7,1,18.0,Human_first,gemini,gemini_story_18.txt,1721,Flexibility2,0,1,3.2,0.2442477876106195
R_2ggwTA9tnqMqBEt,expert,Human,8,1,18.0,Human_first,Human,human_story_18.txt,1722,Flexibility3,0,0,3.2,0.2442477876106195
R_2ggwTA9tnqMqBEt,expert,LLM,8,1,18.0,Human_first,gemini,gemini_story_18.txt,1723,Flexibility3,0,1,3.2,0.2442477876106195
R_2ggwTA9tnqMqBEt,expert,Human,9,1,18.0,Human_first,Human,human_story_18.txt,1724,Originality1,0,0,3.2,0.2442477876106195
R_2ggwTA9tnqMqBEt,expert,LLM,9,1,18.0,Human_first,gemini,gemini_story_18.txt,1725,Originality1,0,1,3.2,0.2442477876106195
R_2ggwTA9tnqMqBEt,expert,Human,10,0,18.0,Human_first,Human,human_story_18.txt,1726,Originality2,0,0,3.2,0.2442477876106195
R_2ggwTA9tnqMqBEt,expert,LLM,10,1,18.0,Human_first,gemini,gemini_story_18.txt,1727,Originality2,0,1,3.2,0.2442477876106195
R_2ggwTA9tnqMqBEt,expert,Human,11,0,18.0,Human_first,Human,human_story_18.txt,1728,Originality3,0,0,3.2,0.2442477876106195
R_2ggwTA9tnqMqBEt,expert,LLM,11,1,18.0,Human_first,gemini,gemini_story_18.txt,1729,Originality3,0,1,3.2,0.2442477876106195
R_2ggwTA9tnqMqBEt,expert,Human,12,1,18.0,Human_first,Human,human_story_18.txt,1730,Elaboration1,0,0,3.2,0.2442477876106195
R_2ggwTA9tnqMqBEt,expert,LLM,12,1,18.0,Human_first,gemini,gemini_story_18.txt,1731,Elaboration1,0,1,3.2,0.2442477876106195
R_2ggwTA9tnqMqBEt,expert,Human,13,1,18.0,Human_first,Human,human_story_18.txt,1732,Elaboration2,0,0,3.2,0.2442477876106195
R_2ggwTA9tnqMqBEt,expert,LLM,13,1,18.0,Human_first,gemini,gemini_story_18.txt,1733,Elaboration2,0,1,3.2,0.2442477876106195
R_2ggwTA9tnqMqBEt,expert,Human,14,0,18.0,Human_first,Human,human_story_18.txt,1734,Elaboration3,0,0,3.2,0.2442477876106195
R_2ggwTA9tnqMqBEt,expert,LLM,14,1,18.0,Human_first,gemini,gemini_story_18.txt,1735,Elaboration3,0,1,3.2,0.2442477876106195
R_26uYFn3olJcj4A1,non-expert,Human,1,1,3.0,LLM_first,Human,human_story_3.txt,1736,Fluency1,0,0,3.6,0.6442477876106194
R_26uYFn3olJcj4A1,non-expert,LLM,1,0,3.0,LLM_first,claude,claude_story_3.txt,1737,Fluency1,0,0,3.6,0.6442477876106194
R_26uYFn3olJcj4A1,non-expert,Human,2,1,3.0,LLM_first,Human,human_story_3.txt,1738,Fluency2,0,0,3.6,0.6442477876106194
R_26uYFn3olJcj4A1,non-expert,LLM,2,0,3.0,LLM_first,claude,claude_story_3.txt,1739,Fluency2,0,0,3.6,0.6442477876106194
R_26uYFn3olJcj4A1,non-expert,Human,3,1,3.0,LLM_first,Human,human_story_3.txt,1740,Fluency3,0,0,3.6,0.6442477876106194
R_26uYFn3olJcj4A1,non-expert,LLM,3,0,3.0,LLM_first,claude,claude_story_3.txt,1741,Fluency3,0,0,3.6,0.6442477876106194
R_26uYFn3olJcj4A1,non-expert,Human,4,1,3.0,LLM_first,Human,human_story_3.txt,1742,Fluency4,0,0,3.6,0.6442477876106194
R_26uYFn3olJcj4A1,non-expert,LLM,4,1,3.0,LLM_first,claude,claude_story_3.txt,1743,Fluency4,0,0,3.6,0.6442477876106194
R_26uYFn3olJcj4A1,non-expert,Human,5,1,3.0,LLM_first,Human,human_story_3.txt,1744,Fluency5,0,0,3.6,0.6442477876106194
R_26uYFn3olJcj4A1,non-expert,LLM,5,0,3.0,LLM_first,claude,claude_story_3.txt,1745,Fluency5,0,0,3.6,0.6442477876106194
R_26uYFn3olJcj4A1,non-expert,Human,6,1,3.0,LLM_first,Human,human_story_3.txt,1746,Flexibility1,0,0,3.6,0.6442477876106194
R_26uYFn3olJcj4A1,non-expert,LLM,6,0,3.0,LLM_first,claude,claude_story_3.txt,1747,Flexibility1,0,0,3.6,0.6442477876106194
R_26uYFn3olJcj4A1,non-expert,Human,7,1,3.0,LLM_first,Human,human_story_3.txt,1748,Flexibility2,0,0,3.6,0.6442477876106194
R_26uYFn3olJcj4A1,non-expert,LLM,7,1,3.0,LLM_first,claude,claude_story_3.txt,1749,Flexibility2,0,0,3.6,0.6442477876106194
R_26uYFn3olJcj4A1,non-expert,Human,8,0,3.0,LLM_first,Human,human_story_3.txt,1750,Flexibility3,0,0,3.6,0.6442477876106194
R_26uYFn3olJcj4A1,non-expert,LLM,8,0,3.0,LLM_first,claude,claude_story_3.txt,1751,Flexibility3,0,0,3.6,0.6442477876106194
R_26uYFn3olJcj4A1,non-expert,Human,9,1,3.0,LLM_first,Human,human_story_3.txt,1752,Originality1,0,0,3.6,0.6442477876106194
R_26uYFn3olJcj4A1,non-expert,LLM,9,0,3.0,LLM_first,claude,claude_story_3.txt,1753,Originality1,0,0,3.6,0.6442477876106194
R_26uYFn3olJcj4A1,non-expert,Human,10,1,3.0,LLM_first,Human,human_story_3.txt,1754,Originality2,0,0,3.6,0.6442477876106194
R_26uYFn3olJcj4A1,non-expert,LLM,10,0,3.0,LLM_first,claude,claude_story_3.txt,1755,Originality2,0,0,3.6,0.6442477876106194
R_26uYFn3olJcj4A1,non-expert,Human,11,1,3.0,LLM_first,Human,human_story_3.txt,1756,Originality3,0,0,3.6,0.6442477876106194
R_26uYFn3olJcj4A1,non-expert,LLM,11,0,3.0,LLM_first,claude,claude_story_3.txt,1757,Originality3,0,0,3.6,0.6442477876106194
R_26uYFn3olJcj4A1,non-expert,Human,12,1,3.0,LLM_first,Human,human_story_3.txt,1758,Elaboration1,0,0,3.6,0.6442477876106194
R_26uYFn3olJcj4A1,non-expert,LLM,12,1,3.0,LLM_first,claude,claude_story_3.txt,1759,Elaboration1,0,0,3.6,0.6442477876106194
R_26uYFn3olJcj4A1,non-expert,Human,13,1,3.0,LLM_first,Human,human_story_3.txt,1760,Elaboration2,0,0,3.6,0.6442477876106194
R_26uYFn3olJcj4A1,non-expert,LLM,13,1,3.0,LLM_first,claude,claude_story_3.txt,1761,Elaboration2,0,0,3.6,0.6442477876106194
R_26uYFn3olJcj4A1,non-expert,Human,14,0,3.0,LLM_first,Human,human_story_3.txt,1762,Elaboration3,0,0,3.6,0.6442477876106194
R_26uYFn3olJcj4A1,non-expert,LLM,14,0,3.0,LLM_first,claude,claude_story_3.txt,1763,Elaboration3,0,0,3.6,0.6442477876106194
R_5VD8Q3XHh2gL4Hf,non-expert,Human,1,0,10.0,Human_first,Human,human_story_10.txt,1764,Fluency1,0,0,2.8,-0.15575221238938086
R_5VD8Q3XHh2gL4Hf,non-expert,LLM,1,1,10.0,Human_first,gemini,gemini_story_10.txt,1765,Fluency1,0,1,2.8,-0.15575221238938086
R_5VD8Q3XHh2gL4Hf,non-expert,Human,2,0,10.0,Human_first,Human,human_story_10.txt,1766,Fluency2,0,0,2.8,-0.15575221238938086
R_5VD8Q3XHh2gL4Hf,non-expert,LLM,2,1,10.0,Human_first,gemini,gemini_story_10.txt,1767,Fluency2,0,1,2.8,-0.15575221238938086
R_5VD8Q3XHh2gL4Hf,non-expert,Human,3,1,10.0,Human_first,Human,human_story_10.txt,1768,Fluency3,0,0,2.8,-0.15575221238938086
R_5VD8Q3XHh2gL4Hf,non-expert,LLM,3,1,10.0,Human_first,gemini,gemini_story_10.txt,1769,Fluency3,0,1,2.8,-0.15575221238938086
R_5VD8Q3XHh2gL4Hf,non-expert,Human,4,1,10.0,Human_first,Human,human_story_10.txt,1770,Fluency4,0,0,2.8,-0.15575221238938086
R_5VD8Q3XHh2gL4Hf,non-expert,LLM,4,0,10.0,Human_first,gemini,gemini_story_10.txt,1771,Fluency4,0,1,2.8,-0.15575221238938086
R_5VD8Q3XHh2gL4Hf,non-expert,Human,5,0,10.0,Human_first,Human,human_story_10.txt,1772,Fluency5,0,0,2.8,-0.15575221238938086
R_5VD8Q3XHh2gL4Hf,non-expert,LLM,5,1,10.0,Human_first,gemini,gemini_story_10.txt,1773,Fluency5,0,1,2.8,-0.15575221238938086
R_5VD8Q3XHh2gL4Hf,non-expert,Human,6,0,10.0,Human_first,Human,human_story_10.txt,1774,Flexibility1,0,0,2.8,-0.15575221238938086
R_5VD8Q3XHh2gL4Hf,non-expert,LLM,6,0,10.0,Human_first,gemini,gemini_story_10.txt,1775,Flexibility1,0,1,2.8,-0.15575221238938086
R_5VD8Q3XHh2gL4Hf,non-expert,Human,7,1,10.0,Human_first,Human,human_story_10.txt,1776,Flexibility2,0,0,2.8,-0.15575221238938086
R_5VD8Q3XHh2gL4Hf,non-expert,LLM,7,0,10.0,Human_first,gemini,gemini_story_10.txt,1777,Flexibility2,0,1,2.8,-0.15575221238938086
R_5VD8Q3XHh2gL4Hf,non-expert,Human,8,0,10.0,Human_first,Human,human_story_10.txt,1778,Flexibility3,0,0,2.8,-0.15575221238938086
R_5VD8Q3XHh2gL4Hf,non-expert,LLM,8,0,10.0,Human_first,gemini,gemini_story_10.txt,1779,Flexibility3,0,1,2.8,-0.15575221238938086
R_5VD8Q3XHh2gL4Hf,non-expert,Human,9,0,10.0,Human_first,Human,human_story_10.txt,1780,Originality1,0,0,2.8,-0.15575221238938086
R_5VD8Q3XHh2gL4Hf,non-expert,LLM,9,1,10.0,Human_first,gemini,gemini_story_10.txt,1781,Originality1,0,1,2.8,-0.15575221238938086
R_5VD8Q3XHh2gL4Hf,non-expert,Human,10,0,10.0,Human_first,Human,human_story_10.txt,1782,Originality2,0,0,2.8,-0.15575221238938086
R_5VD8Q3XHh2gL4Hf,non-expert,LLM,10,0,10.0,Human_first,gemini,gemini_story_10.txt,1783,Originality2,0,1,2.8,-0.15575221238938086
R_5VD8Q3XHh2gL4Hf,non-expert,Human,11,0,10.0,Human_first,Human,human_story_10.txt,1784,Originality3,0,0,2.8,-0.15575221238938086
R_5VD8Q3XHh2gL4Hf,non-expert,LLM,11,1,10.0,Human_first,gemini,gemini_story_10.txt,1785,Originality3,0,1,2.8,-0.15575221238938086
R_5VD8Q3XHh2gL4Hf,non-expert,Human,12,1,10.0,Human_first,Human,human_story_10.txt,1786,Elaboration1,0,0,2.8,-0.15575221238938086
R_5VD8Q3XHh2gL4Hf,non-expert,LLM,12,1,10.0,Human_first,gemini,gemini_story_10.txt,1787,Elaboration1,0,1,2.8,-0.15575221238938086
R_5VD8Q3XHh2gL4Hf,non-expert,Human,13,0,10.0,Human_first,Human,human_story_10.txt,1788,Elaboration2,0,0,2.8,-0.15575221238938086
R_5VD8Q3XHh2gL4Hf,non-expert,LLM,13,0,10.0,Human_first,gemini,gemini_story_10.txt,1789,Elaboration2,0,1,2.8,-0.15575221238938086
R_5VD8Q3XHh2gL4Hf,non-expert,Human,14,0,10.0,Human_first,Human,human_story_10.txt,1790,Elaboration3,0,0,2.8,-0.15575221238938086
R_5VD8Q3XHh2gL4Hf,non-expert,LLM,14,0,10.0,Human_first,gemini,gemini_story_10.txt,1791,Elaboration3,0,1,2.8,-0.15575221238938086
R_8zMdeQpmwsEEvQS,non-expert,Human,1,1,32.0,Human_first,Human,human_story_32.txt,1792,Fluency1,0,0,3.8,0.8442477876106191
R_8zMdeQpmwsEEvQS,non-expert,LLM,1,0,32.0,Human_first,claude,claude_story_32.txt,1793,Fluency1,0,0,3.8,0.8442477876106191
R_8zMdeQpmwsEEvQS,non-expert,Human,2,1,32.0,Human_first,Human,human_story_32.txt,1794,Fluency2,0,0,3.8,0.8442477876106191
R_8zMdeQpmwsEEvQS,non-expert,LLM,2,0,32.0,Human_first,claude,claude_story_32.txt,1795,Fluency2,0,0,3.8,0.8442477876106191
R_8zMdeQpmwsEEvQS,non-expert,Human,3,0,32.0,Human_first,Human,human_story_32.txt,1796,Fluency3,0,0,3.8,0.8442477876106191
R_8zMdeQpmwsEEvQS,non-expert,LLM,3,0,32.0,Human_first,claude,claude_story_32.txt,1797,Fluency3,0,0,3.8,0.8442477876106191
R_8zMdeQpmwsEEvQS,non-expert,Human,4,1,32.0,Human_first,Human,human_story_32.txt,1798,Fluency4,0,0,3.8,0.8442477876106191
R_8zMdeQpmwsEEvQS,non-expert,LLM,4,0,32.0,Human_first,claude,claude_story_32.txt,1799,Fluency4,0,0,3.8,0.8442477876106191
R_8zMdeQpmwsEEvQS,non-expert,Human,5,1,32.0,Human_first,Human,human_story_32.txt,1800,Fluency5,0,0,3.8,0.8442477876106191
R_8zMdeQpmwsEEvQS,non-expert,LLM,5,0,32.0,Human_first,claude,claude_story_32.txt,1801,Fluency5,0,0,3.8,0.8442477876106191
R_8zMdeQpmwsEEvQS,non-expert,Human,6,1,32.0,Human_first,Human,human_story_32.txt,1802,Flexibility1,0,0,3.8,0.8442477876106191
R_8zMdeQpmwsEEvQS,non-expert,LLM,6,0,32.0,Human_first,claude,claude_story_32.txt,1803,Flexibility1,0,0,3.8,0.8442477876106191
R_8zMdeQpmwsEEvQS,non-expert,Human,7,0,32.0,Human_first,Human,human_story_32.txt,1804,Flexibility2,0,0,3.8,0.8442477876106191
R_8zMdeQpmwsEEvQS,non-expert,LLM,7,0,32.0,Human_first,claude,claude_story_32.txt,1805,Flexibility2,0,0,3.8,0.8442477876106191
R_8zMdeQpmwsEEvQS,non-expert,Human,8,0,32.0,Human_first,Human,human_story_32.txt,1806,Flexibility3,0,0,3.8,0.8442477876106191
R_8zMdeQpmwsEEvQS,non-expert,LLM,8,0,32.0,Human_first,claude,claude_story_32.txt,1807,Flexibility3,0,0,3.8,0.8442477876106191
R_8zMdeQpmwsEEvQS,non-expert,Human,9,0,32.0,Human_first,Human,human_story_32.txt,1808,Originality1,0,0,3.8,0.8442477876106191
R_8zMdeQpmwsEEvQS,non-expert,LLM,9,0,32.0,Human_first,claude,claude_story_32.txt,1809,Originality1,0,0,3.8,0.8442477876106191
R_8zMdeQpmwsEEvQS,non-expert,Human,10,0,32.0,Human_first,Human,human_story_32.txt,1810,Originality2,0,0,3.8,0.8442477876106191
R_8zMdeQpmwsEEvQS,non-expert,LLM,10,0,32.0,Human_first,claude,claude_story_32.txt,1811,Originality2,0,0,3.8,0.8442477876106191
R_8zMdeQpmwsEEvQS,non-expert,Human,11,0,32.0,Human_first,Human,human_story_32.txt,1812,Originality3,0,0,3.8,0.8442477876106191
R_8zMdeQpmwsEEvQS,non-expert,LLM,11,0,32.0,Human_first,claude,claude_story_32.txt,1813,Originality3,0,0,3.8,0.8442477876106191
R_8zMdeQpmwsEEvQS,non-expert,Human,12,0,32.0,Human_first,Human,human_story_32.txt,1814,Elaboration1,0,0,3.8,0.8442477876106191
R_8zMdeQpmwsEEvQS,non-expert,LLM,12,0,32.0,Human_first,claude,claude_story_32.txt,1815,Elaboration1,0,0,3.8,0.8442477876106191
R_8zMdeQpmwsEEvQS,non-expert,Human,13,0,32.0,Human_first,Human,human_story_32.txt,1816,Elaboration2,0,0,3.8,0.8442477876106191
R_8zMdeQpmwsEEvQS,non-expert,LLM,13,0,32.0,Human_first,claude,claude_story_32.txt,1817,Elaboration2,0,0,3.8,0.8442477876106191
R_8zMdeQpmwsEEvQS,non-expert,Human,14,1,32.0,Human_first,Human,human_story_32.txt,1818,Elaboration3,0,0,3.8,0.8442477876106191
